measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Botswana,Male,All ages,Mental disorders,Rate,2018,11200.5221878309,12300.4184664358,10248.20627651603
Prevalence,Botswana,Female,All ages,Mental disorders,Rate,2018,12074.1290960955,13383.185890506791,10937.51307168674
Prevalence,Botswana,Both,All ages,Mental disorders,Rate,2018,11643.38813360762,12810.79608993871,10605.46128081033
Prevalence,Botswana,Male,All ages,Mental disorders,Percent,2019,0.1176936371792964,0.1292675105732974,0.1079094717896219
Prevalence,Botswana,Female,All ages,Mental disorders,Percent,2019,0.1242134809309049,0.1375452745745758,0.1121677379575512
Prevalence,Botswana,Both,All ages,Mental disorders,Percent,2019,0.121030048622605,0.1336026118111722,0.1103248952776041
Prevalence,Botswana,Male,All ages,Mental disorders,Rate,2019,11251.686048591999,12361.21211952764,10343.851327674649
Prevalence,Botswana,Female,All ages,Mental disorders,Rate,2019,12128.38019565596,13418.779276015899,10922.8151685081
Prevalence,Botswana,Both,All ages,Mental disorders,Rate,2019,11695.73167239531,12888.555531361351,10632.69642972971
Prevalence,Botswana,Male,All ages,Mental disorders,Percent,2020,0.1209947293149474,0.1365190955389516,0.1082971068606287
Prevalence,Botswana,Female,All ages,Mental disorders,Percent,2020,0.1288985144226461,0.1473881578128379,0.1133436818584034
Prevalence,Botswana,Both,All ages,Mental disorders,Percent,2020,0.1250369132579693,0.1418117690244781,0.1113190649252744
Prevalence,Botswana,Male,All ages,Mental disorders,Rate,2020,11562.93631911343,13075.158488533381,10340.69958630282
Prevalence,Botswana,Female,All ages,Mental disorders,Rate,2020,12585.773031166058,14371.3258268642,11065.05115301238
Prevalence,Botswana,Both,All ages,Mental disorders,Rate,2020,12080.62333167482,13753.41832739973,10759.49200825159
Prevalence,Botswana,Male,All ages,Mental disorders,Percent,2021,0.1339162011234777,0.151525273310932,0.1189510620510998
Prevalence,Botswana,Female,All ages,Mental disorders,Percent,2021,0.1468941271278534,0.1707393352700415,0.1271109056792192
Prevalence,Botswana,Both,All ages,Mental disorders,Percent,2021,0.1405543896764584,0.1615850193711057,0.123449428999105
Prevalence,Botswana,Male,All ages,Mental disorders,Rate,2021,12791.67472452139,14528.85025996345,11364.269197718111
Prevalence,Botswana,Female,All ages,Mental disorders,Rate,2021,14345.19131041321,16628.661923033742,12407.69063046158
Prevalence,Botswana,Both,All ages,Mental disorders,Rate,2021,13577.80177178316,15614.984753085178,11922.9102709629
Prevalence,United Republic of Tanzania,Male,All ages,Mental disorders,Percent,2015,0.1043836598673103,0.1153515883996744,0.0956196454144558
Prevalence,United Republic of Tanzania,Female,All ages,Mental disorders,Percent,2015,0.1118672111790446,0.1250395575346037,0.1004590255053882
Prevalence,United Republic of Tanzania,Both,All ages,Mental disorders,Percent,2015,0.1082428387873897,0.1203272723623583,0.0980604345220834
Prevalence,United Republic of Tanzania,Male,All ages,Mental disorders,Rate,2015,10142.03104199322,11228.64590117464,9284.1377910103
Prevalence,United Republic of Tanzania,Female,All ages,Mental disorders,Rate,2015,10994.47018329284,12299.0982035852,9879.01320370939
Prevalence,United Republic of Tanzania,Both,All ages,Mental disorders,Rate,2015,10579.199655463779,11740.80837307349,9575.30605160672
Prevalence,United Republic of Tanzania,Male,All ages,Mental disorders,Percent,2016,0.1048412187146466,0.1155376587002264,0.0959473076272977
Prevalence,United Republic of Tanzania,Female,All ages,Mental disorders,Percent,2016,0.1124229148668866,0.1254605969306938,0.1011316515387336
Prevalence,United Republic of Tanzania,Both,All ages,Mental disorders,Percent,2016,0.1087537041621694,0.1206810791521931,0.0984736622961847
Prevalence,United Republic of Tanzania,Male,All ages,Mental disorders,Rate,2016,10170.78220380075,11225.143108667331,9309.43766530243
Prevalence,United Republic of Tanzania,Female,All ages,Mental disorders,Rate,2016,11040.628873402571,12326.86503991481,9940.303245543371
Prevalence,United Republic of Tanzania,Both,All ages,Mental disorders,Rate,2016,10617.01624503522,11791.09422938942,9614.19731913716
Prevalence,United Republic of Tanzania,Male,All ages,Mental disorders,Percent,2017,0.105366041039546,0.1159361947399074,0.0965643311127819
Prevalence,United Republic of Tanzania,Female,All ages,Mental disorders,Percent,2017,0.1130320710199276,0.12623059917894,0.1017587049053571
Prevalence,United Republic of Tanzania,Both,All ages,Mental disorders,Percent,2017,0.1093248710150991,0.1213630140275725,0.0990221139485543
Prevalence,United Republic of Tanzania,Male,All ages,Mental disorders,Rate,2017,10202.57189633828,11235.38675021956,9344.44092816928
Prevalence,United Republic of Tanzania,Female,All ages,Mental disorders,Rate,2017,11089.886966960099,12401.83438250591,9988.42342187722
Prevalence,United Republic of Tanzania,Both,All ages,Mental disorders,Rate,2017,10657.89072961176,11820.47301694278,9653.02295457372
Prevalence,United Republic of Tanzania,Male,All ages,Mental disorders,Percent,2018,0.1059454563266484,0.1164061566584004,0.0968352345024045
Prevalence,United Republic of Tanzania,Female,All ages,Mental disorders,Percent,2018,0.1136779245537598,0.1267533049755707,0.1021632167026592
Prevalence,United Republic of Tanzania,Both,All ages,Mental disorders,Percent,2018,0.1099414042394222,0.1222805930054544,0.0997342763962992
Prevalence,United Republic of Tanzania,Male,All ages,Mental disorders,Rate,2018,10238.58798232113,11253.17416995824,9376.34037428193
Prevalence,United Republic of Tanzania,Female,All ages,Mental disorders,Rate,2018,11142.43050124342,12434.63023163921,10006.36939447504
Prevalence,United Republic of Tanzania,Both,All ages,Mental disorders,Rate,2018,10702.49517739964,11895.53354315674,9705.56806171014
Prevalence,United Republic of Tanzania,Male,All ages,Mental disorders,Percent,2019,0.106555012484302,0.1170893999376024,0.0972419673583991
Prevalence,United Republic of Tanzania,Female,All ages,Mental disorders,Percent,2019,0.1143381511159263,0.1272196463270276,0.1029749700881485
Prevalence,United Republic of Tanzania,Both,All ages,Mental disorders,Percent,2019,0.1105797201871504,0.12279814124369,0.1003346352414679
Prevalence,United Republic of Tanzania,Male,All ages,Mental disorders,Rate,2019,10279.80379218457,11291.13214949752,9421.49363818384
Prevalence,United Republic of Tanzania,Female,All ages,Mental disorders,Rate,2019,11198.48048843155,12468.06958730156,10071.750339238
Prevalence,United Republic of Tanzania,Both,All ages,Mental disorders,Rate,2019,10751.41679096334,11941.27669606732,9757.33515539623
Prevalence,United Republic of Tanzania,Male,All ages,Mental disorders,Percent,2020,0.1112973642049507,0.1258904060283998,0.0984412305145887
Prevalence,United Republic of Tanzania,Female,All ages,Mental disorders,Percent,2020,0.1213909076905103,0.140206830543324,0.1041870211011079
Prevalence,United Republic of Tanzania,Both,All ages,Mental disorders,Percent,2020,0.1165199376407963,0.1332895075835927,0.1023342774898465
Prevalence,United Republic of Tanzania,Male,All ages,Mental disorders,Rate,2020,10726.79365091096,12144.06220922623,9471.08624286109
Prevalence,United Republic of Tanzania,Female,All ages,Mental disorders,Rate,2020,11886.198018647789,13734.54425749017,10196.92186823893
Prevalence,United Republic of Tanzania,Both,All ages,Mental disorders,Rate,2020,11322.14331236701,12916.29331134122,9906.517237260041
Prevalence,United Republic of Tanzania,Male,All ages,Mental disorders,Percent,2021,0.1138255837953069,0.1303459524718381,0.1005365071196782
Prevalence,United Republic of Tanzania,Female,All ages,Mental disorders,Percent,2021,0.1255832540130703,0.1466095122696777,0.1083081021512205
Prevalence,United Republic of Tanzania,Both,All ages,Mental disorders,Percent,2021,0.1199120242184666,0.137744278613681,0.104872147665736
Prevalence,United Republic of Tanzania,Male,All ages,Mental disorders,Rate,2021,10981.97253960962,12554.56578172304,9679.849438743859
Prevalence,United Republic of Tanzania,Female,All ages,Mental disorders,Rate,2021,12309.748280927759,14371.22104358352,10619.90725513755
Prevalence,United Republic of Tanzania,Both,All ages,Mental disorders,Rate,2021,11664.08366418748,13405.37863997674,10184.14776714104
Prevalence,Namibia,Male,All ages,Mental disorders,Percent,2015,0.1079611574921996,0.1188360614801579,0.0989830098851345
Prevalence,Namibia,Female,All ages,Mental disorders,Percent,2015,0.1094296903888824,0.1209198184137596,0.0995093847552299
Prevalence,Namibia,Both,All ages,Mental disorders,Percent,2015,0.108724390710148,0.1200297610649057,0.0996275297887807
Prevalence,Namibia,Male,All ages,Mental disorders,Rate,2015,10302.04117408061,11330.1628715682,9475.96590179867
Prevalence,Namibia,Female,All ages,Mental disorders,Rate,2015,10669.27515942589,11805.58730211862,9700.56591084145
Prevalence,Namibia,Both,All ages,Mental disorders,Rate,2015,10491.000557983949,11593.54965141193,9602.59997991774
Prevalence,Namibia,Male,All ages,Mental disorders,Percent,2016,0.1086162620828856,0.1194005261059144,0.0996988310885333
Prevalence,Namibia,Female,All ages,Mental disorders,Percent,2016,0.1100371327713506,0.121887070760609,0.0999836074820205
Prevalence,Namibia,Both,All ages,Mental disorders,Percent,2016,0.1093551673652088,0.1205166933018315,0.1000630087580499
Prevalence,Namibia,Male,All ages,Mental disorders,Rate,2016,10345.64823710078,11386.17238397477,9514.77200904463
Prevalence,Namibia,Female,All ages,Mental disorders,Rate,2016,10720.27715469634,11882.247786783171,9746.32849607394
Prevalence,Namibia,Both,All ages,Mental disorders,Rate,2016,10538.43711101722,11633.312280034901,9630.47405518509
Prevalence,Namibia,Male,All ages,Mental disorders,Percent,2017,0.1094229054121393,0.1200403867617775,0.1008019000831809
Prevalence,Namibia,Female,All ages,Mental disorders,Percent,2017,0.1106861325496487,0.1230654044831537,0.1007588106210906
Prevalence,Namibia,Both,All ages,Mental disorders,Percent,2017,0.1100803099638718,0.1213039712735636,0.1006663892188424
Prevalence,Namibia,Male,All ages,Mental disorders,Rate,2017,10397.75803961286,11401.05424822848,9559.74023354379
Prevalence,Namibia,Female,All ages,Mental disorders,Rate,2017,10772.58193808001,11950.7574720403,9811.3899413848
Prevalence,Namibia,Both,All ages,Mental disorders,Rate,2017,10590.67936201566,11672.80605882187,9663.2072286728
Prevalence,Namibia,Male,All ages,Mental disorders,Percent,2018,0.1102600388559288,0.1207893075519911,0.1015992333310087
Prevalence,Namibia,Female,All ages,Mental disorders,Percent,2018,0.1113491863673668,0.1238913799458757,0.1012563964281537
Prevalence,Namibia,Both,All ages,Mental disorders,Percent,2018,0.1108272872190463,0.1222219659517503,0.1013358600043423
Prevalence,Namibia,Male,All ages,Mental disorders,Rate,2018,10451.38965411362,11435.56336984703,9622.5844771028
Prevalence,Namibia,Female,All ages,Mental disorders,Rate,2018,10825.76290689233,12051.6380798391,9858.088791487191
Prevalence,Namibia,Both,All ages,Mental disorders,Rate,2018,10644.12582674821,11735.298045746089,9720.889405919781
Prevalence,Namibia,Male,All ages,Mental disorders,Percent,2019,0.1109539747814025,0.1215015383033677,0.1018141219153145
Prevalence,Namibia,Female,All ages,Mental disorders,Percent,2019,0.1119743883426717,0.1247134518135263,0.1016359335173924
Prevalence,Namibia,Both,All ages,Mental disorders,Percent,2019,0.1114857578950442,0.122983853617174,0.1016291996504048
Prevalence,Namibia,Male,All ages,Mental disorders,Rate,2019,10499.33324416699,11471.57970998651,9632.52740045017
Prevalence,Namibia,Female,All ages,Mental disorders,Rate,2019,10879.13277799774,12114.85576105307,9870.74280422332
Prevalence,Namibia,Both,All ages,Mental disorders,Rate,2019,10694.915304763921,11792.8874541543,9744.15762884533
Prevalence,Namibia,Male,All ages,Mental disorders,Percent,2020,0.1171366964753944,0.1314500507271881,0.1042223514474272
Prevalence,Namibia,Female,All ages,Mental disorders,Percent,2020,0.1205147166052267,0.1379639573915164,0.1054172762030089
Prevalence,Namibia,Both,All ages,Mental disorders,Percent,2020,0.1188984467457042,0.1339543979040899,0.105033468245854
Prevalence,Namibia,Male,All ages,Mental disorders,Rate,2020,11080.8947407415,12420.013390213471,9840.870328931189
Prevalence,Namibia,Female,All ages,Mental disorders,Rate,2020,11708.20105793241,13398.984754837931,10222.38214115406
Prevalence,Namibia,Both,All ages,Mental disorders,Rate,2020,11404.024592263031,12902.58179500301,10085.78786867457
Prevalence,Namibia,Male,All ages,Mental disorders,Percent,2021,0.129646162129827,0.1465856889427038,0.114130762242189
Prevalence,Namibia,Female,All ages,Mental disorders,Percent,2021,0.1379126292574868,0.1608277710459764,0.1189182762613147
Prevalence,Namibia,Both,All ages,Mental disorders,Percent,2021,0.1339601614369686,0.1536680220844286,0.116923678929724
Prevalence,Namibia,Male,All ages,Mental disorders,Rate,2021,12274.412761529351,13893.68669392028,10833.92269182063
Prevalence,Namibia,Female,All ages,Mental disorders,Rate,2021,13406.11822416691,15602.619107231189,11576.917815236031
Prevalence,Namibia,Both,All ages,Mental disorders,Rate,2021,12857.65748809147,14727.946284966009,11210.44857317685
Prevalence,Comoros,Male,All ages,Mental disorders,Percent,2015,0.1112195703432033,0.1220018832342213,0.1013446652642174
Prevalence,Comoros,Female,All ages,Mental disorders,Percent,2015,0.1186537335491431,0.131480762236775,0.1073384369712681
Prevalence,Comoros,Both,All ages,Mental disorders,Percent,2015,0.1149766023960992,0.1266940678620742,0.1044988178999392
Prevalence,Comoros,Male,All ages,Mental disorders,Rate,2015,10730.71255361805,11780.31937836308,9785.88222836641
Prevalence,Comoros,Female,All ages,Mental disorders,Rate,2015,11621.38092813777,12863.73758840732,10507.69858285402
Prevalence,Comoros,Both,All ages,Mental disorders,Rate,2015,11177.520649548609,12322.73520269619,10149.76256950662
Prevalence,Comoros,Male,All ages,Mental disorders,Percent,2016,0.1119054511152845,0.1228423363913101,0.102146713089717
Prevalence,Comoros,Female,All ages,Mental disorders,Percent,2016,0.1194699024283152,0.1325143950161204,0.1083996355276903
Prevalence,Comoros,Both,All ages,Mental disorders,Percent,2016,0.1157278138065853,0.1275345436559959,0.1051712147652578
Prevalence,Comoros,Male,All ages,Mental disorders,Rate,2016,10789.54388891087,11844.62419103033,9865.99394916402
Prevalence,Comoros,Female,All ages,Mental disorders,Rate,2016,11698.28354686878,12963.366379858011,10615.36539068224
Prevalence,Comoros,Both,All ages,Mental disorders,Rate,2016,11245.25742712481,12370.04111762267,10205.12913970734
Prevalence,Comoros,Male,All ages,Mental disorders,Percent,2017,0.1126639411363455,0.1238847488661196,0.1029423184549966
Prevalence,Comoros,Female,All ages,Mental disorders,Percent,2017,0.1203361020985216,0.1337094525409591,0.1091432832402062
Prevalence,Comoros,Both,All ages,Mental disorders,Percent,2017,0.1165405974136658,0.1283797239062903,0.1059398367826793
Prevalence,Comoros,Male,All ages,Mental disorders,Rate,2017,10851.44987658853,11903.55154010449,9930.45544502071
Prevalence,Comoros,Female,All ages,Mental disorders,Rate,2017,11777.683647174721,13072.05229173174,10698.11279468322
Prevalence,Comoros,Both,All ages,Mental disorders,Rate,2017,11315.78694143649,12464.25543563411,10275.82347735674
Prevalence,Comoros,Male,All ages,Mental disorders,Percent,2018,0.1134187424221487,0.1246787593268561,0.1037599960611327
Prevalence,Comoros,Female,All ages,Mental disorders,Percent,2018,0.121180673682425,0.1348956939417041,0.1097619205856068
Prevalence,Comoros,Both,All ages,Mental disorders,Percent,2018,0.1173407816264441,0.1291648149455306,0.1066633963155339
Prevalence,Comoros,Male,All ages,Mental disorders,Rate,2018,10912.608093499559,11968.24877069371,10024.0973734013
Prevalence,Comoros,Female,All ages,Mental disorders,Rate,2018,11855.38362846955,13215.37830909677,10761.231055164271
Prevalence,Comoros,Both,All ages,Mental disorders,Rate,2018,11385.09243159343,12551.64710003521,10338.87587727921
Prevalence,Comoros,Male,All ages,Mental disorders,Percent,2019,0.114070021355777,0.1252499915206717,0.1045000643276373
Prevalence,Comoros,Female,All ages,Mental disorders,Percent,2019,0.1219387779542196,0.1361197970616189,0.1105191813904747
Prevalence,Comoros,Both,All ages,Mental disorders,Percent,2019,0.1180457085330469,0.1301537138344795,0.1072110422797938
Prevalence,Comoros,Male,All ages,Mental disorders,Rate,2019,10968.95136233926,12039.08737143114,10060.02070783716
Prevalence,Comoros,Female,All ages,Mental disorders,Rate,2019,11927.479610003169,13311.89071108691,10826.35644765461
Prevalence,Comoros,Both,All ages,Mental disorders,Rate,2019,11449.19697937359,12681.466959531808,10396.145191678801
Prevalence,Comoros,Male,All ages,Mental disorders,Percent,2020,0.1198391060166339,0.1343040385052231,0.1074302596763748
Prevalence,Comoros,Female,All ages,Mental disorders,Percent,2020,0.1304332766920026,0.150264008028148,0.1142312566603831
Prevalence,Comoros,Both,All ages,Mental disorders,Percent,2020,0.1251917441817017,0.1410043941365182,0.1107808091495853
Prevalence,Comoros,Male,All ages,Mental disorders,Rate,2020,11520.810210579579,12926.8799205561,10300.720978114961
Prevalence,Comoros,Female,All ages,Mental disorders,Rate,2020,12759.715980239711,14689.224665823811,11227.72903460125
Prevalence,Comoros,Both,All ages,Mental disorders,Rate,2020,12141.39610175624,13696.61018571753,10738.462034115499
Prevalence,Comoros,Male,All ages,Mental disorders,Percent,2021,0.122852228409998,0.1384599106674635,0.1092717964855067
Prevalence,Comoros,Female,All ages,Mental disorders,Percent,2021,0.1352274835663813,0.1552728845792111,0.1183711341207666
Prevalence,Comoros,Both,All ages,Mental disorders,Percent,2021,0.129104640108995,0.1458210150323762,0.1144722107361601
Prevalence,Comoros,Male,All ages,Mental disorders,Rate,2021,11810.760847904769,13317.154998542599,10503.51165293064
Prevalence,Comoros,Female,All ages,Mental disorders,Rate,2021,13231.16876682387,15191.458025431159,11593.738368740871
Prevalence,Comoros,Both,All ages,Mental disorders,Rate,2021,12522.190386608501,14174.15476689383,11080.38559902105
Prevalence,Zambia,Male,All ages,Mental disorders,Percent,2015,0.1023578435947682,0.1134555381335055,0.0926870360897833
Prevalence,Zambia,Female,All ages,Mental disorders,Percent,2015,0.1039968064004997,0.1167287166296891,0.0933872474412382
Prevalence,Zambia,Both,All ages,Mental disorders,Percent,2015,0.1031877170909878,0.1145580649910687,0.093546961620173
Prevalence,Zambia,Male,All ages,Mental disorders,Rate,2015,10037.94580095287,11124.7201990033,9091.68193645675
Prevalence,Zambia,Female,All ages,Mental disorders,Rate,2015,10241.814594103189,11508.26826488961,9198.82667955037
Prevalence,Zambia,Both,All ages,Mental disorders,Rate,2015,10140.95147078766,11259.046982203889,9188.69071747776
Prevalence,Zambia,Male,All ages,Mental disorders,Percent,2016,0.1028929123150993,0.1135746486316721,0.0934175998588924
Prevalence,Zambia,Female,All ages,Mental disorders,Percent,2016,0.1046477241534744,0.1170673050040247,0.0941436955832343
Prevalence,Zambia,Both,All ages,Mental disorders,Percent,2016,0.1037813490690298,0.1151944640732634,0.0942368943777111
Prevalence,Zambia,Male,All ages,Mental disorders,Rate,2016,10079.310336633469,11135.77519560022,9165.22458366975
Prevalence,Zambia,Female,All ages,Mental disorders,Rate,2016,10299.0393275252,11518.51242217956,9268.349274099199
Prevalence,Zambia,Both,All ages,Mental disorders,Rate,2016,10190.29786095285,11297.9640407334,9245.35187474691
Prevalence,Zambia,Male,All ages,Mental disorders,Percent,2017,0.1034999898287092,0.1144757310457974,0.0942356385351374
Prevalence,Zambia,Female,All ages,Mental disorders,Percent,2017,0.1053798043303834,0.1176360080968706,0.0951574266994017
Prevalence,Zambia,Both,All ages,Mental disorders,Percent,2017,0.1044516675483079,0.115981339838573,0.095002442817968
Prevalence,Zambia,Male,All ages,Mental disorders,Rate,2017,10124.39841572805,11203.12789071079,9223.50405468577
Prevalence,Zambia,Female,All ages,Mental disorders,Rate,2017,10361.80827816949,11569.28141447215,9334.71151677323
Prevalence,Zambia,Both,All ages,Mental disorders,Rate,2017,10244.2851116443,11353.07346961187,9307.83543808396
Prevalence,Zambia,Male,All ages,Mental disorders,Percent,2018,0.1041605086523704,0.1153241710258789,0.0951268613315749
Prevalence,Zambia,Female,All ages,Mental disorders,Percent,2018,0.1061672317173982,0.1185844284689803,0.0959379662670101
Prevalence,Zambia,Both,All ages,Mental disorders,Percent,2018,0.1051764079513278,0.1167354306375748,0.0957197383414813
Prevalence,Zambia,Male,All ages,Mental disorders,Rate,2018,10175.22174093114,11264.188602347589,9290.24327989305
Prevalence,Zambia,Female,All ages,Mental disorders,Rate,2018,10430.48929104802,11653.55668396333,9417.65457382211
Prevalence,Zambia,Both,All ages,Mental disorders,Rate,2018,10304.09532187908,11402.62487409059,9374.477634609719
Prevalence,Zambia,Male,All ages,Mental disorders,Percent,2019,0.1048600184659978,0.1160619280061226,0.0955227819997293
Prevalence,Zambia,Female,All ages,Mental disorders,Percent,2019,0.10698724451166,0.1195551557549888,0.0967309919504852
Prevalence,Zambia,Both,All ages,Mental disorders,Percent,2019,0.1059368542683978,0.1174339118339679,0.0965115574246759
Prevalence,Zambia,Male,All ages,Mental disorders,Rate,2019,10233.51578140349,11306.82669920793,9312.48627417731
Prevalence,Zambia,Female,All ages,Mental disorders,Rate,2019,10505.01699445553,11712.76091819206,9499.20187410564
Prevalence,Zambia,Both,All ages,Mental disorders,Rate,2019,10370.555229053489,11482.294499971691,9442.17625654756
Prevalence,Zambia,Male,All ages,Mental disorders,Percent,2020,0.1089102067297781,0.122256299729131,0.0972068210548905
Prevalence,Zambia,Female,All ages,Mental disorders,Percent,2020,0.1126008948344493,0.1296767239156357,0.0979200252993606
Prevalence,Zambia,Both,All ages,Mental disorders,Percent,2020,0.1107787066379495,0.1259660518681376,0.0978047629322169
Prevalence,Zambia,Male,All ages,Mental disorders,Rate,2020,10624.59682482354,11899.88181913725,9473.3081534864
Prevalence,Zambia,Female,All ages,Mental disorders,Rate,2020,11055.16387867884,12734.458779761459,9599.91798366455
Prevalence,Zambia,Both,All ages,Mental disorders,Rate,2020,10841.90211366856,12349.43439398988,9584.05148497199
Prevalence,Zambia,Male,All ages,Mental disorders,Percent,2021,0.1156686458627089,0.1302625688938526,0.1033140275204515
Prevalence,Zambia,Female,All ages,Mental disorders,Percent,2021,0.1223559887572372,0.1412350575293051,0.1064358968914649
Prevalence,Zambia,Both,All ages,Mental disorders,Percent,2021,0.1190552801813352,0.1358919116612927,0.1045702728417152
Prevalence,Zambia,Male,All ages,Mental disorders,Rate,2021,11288.982636091729,12689.50987634055,10104.45689063617
Prevalence,Zambia,Female,All ages,Mental disorders,Rate,2021,12018.896491510559,13875.27431555295,10445.93640662331
Prevalence,Zambia,Both,All ages,Mental disorders,Rate,2021,11657.45634059954,13280.963494242671,10237.106637300181
Prevalence,Burundi,Male,All ages,Mental disorders,Percent,2015,0.1090971828721073,0.1212010835660154,0.0980764597721303
Prevalence,Burundi,Female,All ages,Mental disorders,Percent,2015,0.1109249212869439,0.1238497397714216,0.0994179696226174
Prevalence,Burundi,Both,All ages,Mental disorders,Percent,2015,0.1100160419996732,0.1220662423081592,0.0988848504302433
Prevalence,Burundi,Male,All ages,Mental disorders,Rate,2015,10623.28975256177,11801.746604291979,9530.46468443578
Prevalence,Burundi,Female,All ages,Mental disorders,Rate,2015,10888.05199275393,12156.70174501576,9756.51218167173
Prevalence,Burundi,Both,All ages,Mental disorders,Rate,2015,10755.87703826582,11925.62603648451,9656.73762906724
Prevalence,Burundi,Male,All ages,Mental disorders,Percent,2016,0.109558718111385,0.121522810913923,0.0989279926850481
Prevalence,Burundi,Female,All ages,Mental disorders,Percent,2016,0.1114157991276736,0.1239863137346438,0.0999826922437456
Prevalence,Burundi,Both,All ages,Mental disorders,Percent,2016,0.110493075906817,0.1222392713080173,0.0994184544188002
Prevalence,Burundi,Male,All ages,Mental disorders,Rate,2016,10657.71828991732,11799.02987496495,9599.350013682
Prevalence,Burundi,Female,All ages,Mental disorders,Rate,2016,10930.62921190389,12198.36049557024,9797.60622413849
Prevalence,Burundi,Both,All ages,Mental disorders,Rate,2016,10794.463742684431,11940.79377322347,9701.04606892154
Prevalence,Burundi,Male,All ages,Mental disorders,Percent,2017,0.1100605981680411,0.1216694500558342,0.0998132305005433
Prevalence,Burundi,Female,All ages,Mental disorders,Percent,2017,0.1119663015538048,0.1245709555846103,0.1002188135688789
Prevalence,Burundi,Both,All ages,Mental disorders,Percent,2017,0.1110199771589702,0.1228605860034641,0.0999466027544309
Prevalence,Burundi,Male,All ages,Mental disorders,Rate,2017,10698.76615825023,11821.6122139676,9690.103957160261
Prevalence,Burundi,Female,All ages,Mental disorders,Rate,2017,10981.0491101115,12252.43071435559,9826.4120184873
Prevalence,Burundi,Both,All ages,Mental disorders,Rate,2017,10840.26239971331,11998.16588295761,9739.24724803562
Prevalence,Burundi,Male,All ages,Mental disorders,Percent,2018,0.1105596855026789,0.1222357704464844,0.1004392928440941
Prevalence,Burundi,Female,All ages,Mental disorders,Percent,2018,0.1124896354165198,0.1256541073547869,0.1007337338926374
Prevalence,Burundi,Both,All ages,Mental disorders,Percent,2018,0.1115306680384092,0.1235414527231101,0.1004266103978654
Prevalence,Burundi,Male,All ages,Mental disorders,Rate,2018,10742.30452530677,11886.57399421869,9737.98178574238
Prevalence,Burundi,Female,All ages,Mental disorders,Rate,2018,11030.96535917773,12333.901861496139,9873.13166811195
Prevalence,Burundi,Both,All ages,Mental disorders,Rate,2018,10886.88461748641,12052.374204657119,9780.12088428247
Prevalence,Burundi,Male,All ages,Mental disorders,Percent,2019,0.1110547296483143,0.1231816058236572,0.1009314940216999
Prevalence,Burundi,Female,All ages,Mental disorders,Percent,2019,0.1129778578252922,0.1268047724915018,0.1011101513172861
Prevalence,Burundi,Both,All ages,Mental disorders,Percent,2019,0.1120208707034549,0.1245768526670212,0.1009693721918128
Prevalence,Burundi,Male,All ages,Mental disorders,Rate,2019,10785.42641102804,11968.44676366013,9792.5901497586
Prevalence,Burundi,Female,All ages,Mental disorders,Rate,2019,11077.699191264861,12447.17381134109,9911.25546330371
Prevalence,Burundi,Both,All ages,Mental disorders,Rate,2019,10931.58011653787,12149.78125429078,9852.66972365012
Prevalence,Burundi,Male,All ages,Mental disorders,Percent,2020,0.1165426906011806,0.1309626289214996,0.1034956417666248
Prevalence,Burundi,Female,All ages,Mental disorders,Percent,2020,0.1212548141513127,0.1404563181017064,0.1049858633548625
Prevalence,Burundi,Both,All ages,Mental disorders,Percent,2020,0.1189076941529699,0.1350972762030142,0.1045086090476472
Prevalence,Burundi,Male,All ages,Mental disorders,Rate,2020,11317.09708494021,12711.37482857184,10059.838086995409
Prevalence,Burundi,Female,All ages,Mental disorders,Rate,2020,11890.067649879631,13771.639458731668,10284.46600462387
Prevalence,Burundi,Both,All ages,Mental disorders,Rate,2020,11603.28949387046,13190.71924408449,10195.75620884925
Prevalence,Burundi,Male,All ages,Mental disorders,Percent,2021,0.1197582983818319,0.1348540762551237,0.1064486061516316
Prevalence,Burundi,Female,All ages,Mental disorders,Percent,2021,0.1256816597912659,0.1460167185843301,0.1089815494287572
Prevalence,Burundi,Both,All ages,Mental disorders,Percent,2021,0.1227307401363453,0.1396327948029151,0.1078574669161018
Prevalence,Burundi,Male,All ages,Mental disorders,Rate,2021,11618.44111082811,13060.40314316426,10314.81824157407
Prevalence,Burundi,Female,All ages,Mental disorders,Rate,2021,12320.87397827994,14304.56516055644,10659.03948149928
Prevalence,Burundi,Both,All ages,Mental disorders,Rate,2021,11969.11700051739,13606.59077816861,10496.035336161249
Prevalence,South Africa,Male,All ages,Mental disorders,Percent,2015,0.1161002903579094,0.1249252578752181,0.1083514228380751
Prevalence,South Africa,Female,All ages,Mental disorders,Percent,2015,0.1305891950817624,0.1402485699941703,0.1214048890392871
Prevalence,South Africa,Both,All ages,Mental disorders,Percent,2015,0.1235759720870295,0.1325191707612723,0.1153744464291671
Prevalence,South Africa,Male,All ages,Mental disorders,Rate,2015,11204.103791295029,12036.92494246193,10445.03369164543
Prevalence,South Africa,Female,All ages,Mental disorders,Rate,2015,12834.88640918533,13782.348049356242,11937.449625791061
Prevalence,South Africa,Both,All ages,Mental disorders,Rate,2015,12038.07875678015,12912.66662373375,11253.45510417868
Prevalence,South Africa,Male,All ages,Mental disorders,Percent,2016,0.1165429370537479,0.1253755742448585,0.1088688374526324
Prevalence,South Africa,Female,All ages,Mental disorders,Percent,2016,0.1310853905228474,0.1407402802321331,0.1218787909675462
