Country Name,Country Code,Series,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025],2026 [YR2026]
East Asia & Pacific (IDA & IBRD countries),TEA,"Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",UIS.GER.5T8.GPIA,1.06214,1.07303,1.10049,1.12165,1.13887,1.14959,1.16652,1.16983,1.17602,1.1776,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,24.84706,26.36898,28.96886,31.65932,38.47641,40.98228,42.44068,43.17176,44.13986,46.02525,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Percentage of qualified teachers in pre-primary education, adjusted gender parity index (GPIA)",UIS.QUTP.02.GPIA,..,..,..,..,1.15315,1.19155,1.14604,1.17278,1.1742,1.17391,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Percentage of qualified teachers in pre-primary education, both sexes (%)",UIS.QUTP.02,..,..,..,..,90.49027,84.23263,84.22487,85.00043,85.68501,86.33129,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Percentage of qualified teachers in primary education, adjusted gender parity index (GPIA)",UIS.QUTP.1.GPIA,..,..,..,..,1.03496,0.98677,0.99425,1.00507,0.98644,0.99799,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Percentage of qualified teachers in primary education, both sexes (%)",UIS.QUTP.1,..,..,..,..,96.32852,94.63474,93.16555,93.73918,94.96717,94.45534,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Percentage of qualified teachers in lower secondary education, adjusted gender parity index (GPIA)",UIS.QUTP.2.GPIA,..,..,..,..,1.04479,1.03525,1.05377,1.00665,1.00019,1.00087,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Percentage of qualified teachers in lower secondary education, both sexes (%)",UIS.QUTP.2,..,..,..,..,96.60943,95.27652,94.66778,96.34897,97.5603,97.65618,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Teachers in post-secondary non-tertiary education, both sexes (number)",UIS.T.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Teachers in tertiary education programmes, both sexes (number)",SE.TER.TCHR,2241419.51158,2294757.96569,2342477.94206,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,All staff compensation as % of total expenditure in public institutions (%),UIS.XSPENDP.FDPUB.FNS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,3963824,5290881,5055624,4832270,4104452,3857252,3727811,3601739,3561494,3431236,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,98.82807,98.4061,98.4379,98.46219,98.65575,98.70614,98.72389,98.74996,98.75224,98.78876,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,84265586,87654392,85009133,84199350,78198258,75391331,73800356,71321311,69370649,67417122,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,94.54157,94.38782,94.61258,94.71494,95.13671,95.35287,95.48483,95.67691,95.8286,95.9781,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Adult literacy rate, population 15+ years, rural, both sexes (%)",UIS.LR.AG15T99.RUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Adult literacy rate, population 15+ years, urban, both sexes (%)",UIS.LR.AG15T99.URB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Adult literacy rate, population 15+ years, urban, male (%)",UIS.LR.AG15T99.URB.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Adult literacy rate, population 15+ years, rural, male (%)",UIS.LR.AG15T99.RUR.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Adult literacy rate, population 15+ years, urban, female (%)",UIS.LR.AG15T99.URB.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Adult literacy rate, population 15+ years, rural, female (%)",UIS.LR.AG15T99.RUR.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Adult literacy rate, population 15+ years, urban, adjusted gender parity index (GPIA)",UIS.LR.AG15T99.URB.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Proportion of youth and adults who have connected and installed new devices (%),UIS.ICTSKILLCONNEC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Duration of compulsory education (years),SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,GDP at market prices (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,113.08025,114.11767,112.27762,111.3695,112.87849,107.68384,104.93496,103.53494,103.26795,..,..,..,..,..,..,..,..
Ecuador,ECU,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,104.47295,107.44121,109.94122,112.80051,115.42206,112.19621,108.72792,105.34267,105.33532,..,..,..,..,..,..,..,..
Ecuador,ECU,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,..,..,..,..,..,..,0,0,0,..,..,..,..,..,..,..,..
Ecuador,ECU,"Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",UIS.GER.5T8.GPIA,..,..,1.23946,..,..,1.14237,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,39.81667,40.32245,..,44.89223,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,"Percentage of qualified teachers in pre-primary education, adjusted gender parity index (GPIA)",UIS.QUTP.02.GPIA,1.08347,1.10428,1.10887,1.09508,1.08232,1.08435,1.09858,1.08752,1.0799,..,..,..,..,..,..,..,..
Ecuador,ECU,"Percentage of qualified teachers in pre-primary education, both sexes (%)",UIS.QUTP.02,76.52146,77.51817,78.4,79.96121,80.6177,84.11437,85.80609,87.46894,88.51742,..,..,..,..,..,..,..,..
Ecuador,ECU,"Percentage of qualified teachers in primary education, adjusted gender parity index (GPIA)",UIS.QUTP.1.GPIA,1.02415,1.03227,1.0347,1.03278,1.03758,1.03899,1.03833,1.0416,1.03915,..,..,..,..,..,..,..,..
Ecuador,ECU,"Percentage of qualified teachers in primary education, both sexes (%)",UIS.QUTP.1,78.30197,79.01583,80.09533,82.11896,82.90536,85.00521,86.73787,88.29563,89.3432,..,..,..,..,..,..,..,..
Ecuador,ECU,"Percentage of qualified teachers in lower secondary education, adjusted gender parity index (GPIA)",UIS.QUTP.2.GPIA,1.04277,1.04412,1.04733,1.04401,1.03993,1.04931,1.04663,1.04472,1.04314,..,..,..,..,..,..,..,..
Ecuador,ECU,"Percentage of qualified teachers in lower secondary education, both sexes (%)",UIS.QUTP.2,83.62785,83.58727,83.97726,85.53398,85.85702,87.58094,89.17354,90.49304,91.61903,..,..,..,..,..,..,..,..
Ecuador,ECU,"Teachers in post-secondary non-tertiary education, both sexes (number)",UIS.T.4,..,..,..,..,..,..,0,0,0,..,..,..,..,..,..,..,..
Ecuador,ECU,"Teachers in tertiary education programmes, both sexes (number)",SE.TER.TCHR,..,..,39371,..,39352,40351,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,All staff compensation as % of total expenditure in public institutions (%),UIS.XSPENDP.FDPUB.FNS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,38054,37460,33846,40868,26728,26064,28549,22850,..,..,..,..,..,..,..,..,..
Ecuador,ECU,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,98.65271,98.69484,98.83163,98.60464,99.09777,99.1262,99.05711,99.25505,..,..,..,..,..,..,..,..,..
Ecuador,ECU,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,840209,885448,853597,737111,647555,634584,661701,850572,..,..,..,..,..,..,..,..,..
Ecuador,ECU,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,91.85404,91.5869,92.06473,93.29463,94.22264,94.45566,94.35023,92.82979,..,..,..,..,..,..,..,..,..
Ecuador,ECU,"Adult literacy rate, population 15+ years, rural, both sexes (%)",UIS.LR.AG15T99.RUR,83.84373,82.06524,83.52486,87.11199,89.71839,89.15201,89.24493,86.30027,..,..,..,..,..,..,..,..,..
Ecuador,ECU,"Adult literacy rate, population 15+ years, urban, both sexes (%)",UIS.LR.AG15T99.URB,95.65873,96.1823,96.19276,96.08487,96.22548,96.76855,96.57812,96.68283,..,..,..,..,..,..,..,..,..
Ecuador,ECU,"Adult literacy rate, population 15+ years, urban, male (%)",UIS.LR.AG15T99.URB.M,96.72274,97.16716,96.85482,96.84345,96.9156,97.50054,97.07815,97.22911,..,..,..,..,..,..,..,..,..
Ecuador,ECU,"Adult literacy rate, population 15+ years, rural, male (%)",UIS.LR.AG15T99.RUR.M,86.57795,84.96273,86.16205,89.34476,91.69299,91.749,91.816,86.18637,..,..,..,..,..,..,..,..,..
Ecuador,ECU,"Adult literacy rate, population 15+ years, urban, female (%)",UIS.LR.AG15T99.URB.F,94.69095,95.2944,95.59229,95.38595,95.59664,96.08701,96.11366,96.17844,..,..,..,..,..,..,..,..,..
Ecuador,ECU,"Adult literacy rate, population 15+ years, rural, female (%)",UIS.LR.AG15T99.RUR.F,81.03374,79.17182,80.89276,84.82859,87.75229,86.62429,86.70855,86.36708,..,..,..,..,..,..,..,..,..
Ecuador,ECU,"Adult literacy rate, population 15+ years, urban, adjusted gender parity index (GPIA)",UIS.LR.AG15T99.URB.GPIA,0.97899,0.98073,0.98696,0.98495,0.98639,0.9855,0.99006,0.98919,..,..,..,..,..,..,..,..,..
Ecuador,ECU,Proportion of youth and adults who have connected and installed new devices (%),UIS.ICTSKILLCONNEC,..,..,..,..,..,..,..,..,..,17.5,..,..,..,..,..,..,..
Ecuador,ECU,Duration of compulsory education (years),SE.COM.DURS,15,15,15,15,15,15,15,15,15,15,..,..,..,..,..,..,..
Ecuador,ECU,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,..,..,..,..,..,..,..,..
Ecuador,ECU,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,18.3,17.5,16.7,16.1,15.6,15.1,14.8,14.5,14.2,..,..,..,..,..,..,..,..
Ecuador,ECU,GDP per capita (current US$),NY.GDP.PCAP.CD,4633.59035839904,5200.55579014874,5682.04500655353,6056.3308269681,6377.09153014217,6124.49164262072,6060.09332904415,6213.50127649921,6344.87197850057,..,..,..,..,..,..,..,..
Ecuador,ECU,GDP at market prices (current US$),NY.GDP.MKTP.CD,69555367000,79276664000,87924544000,95129659000,101726331000,99290381000,99937696000,104295862000,108398058000,..,..,..,..,..,..,..,..
Ecuador,ECU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,9114.33832830641,9883.58002854238,10483.1341313445,11028.4290437324,11484.1716060503,11431.9915842066,11222.078486215,11501.0102924017,11734.3873890471,..,..,..,..,..,..,..,..
Ecuador,ECU,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,136816399023.792,150664137576.237,162217086828.107,173228762465.271,183193645023.914,185335676202.989,185064586855.198,193048609622.678,200474463330.779,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,102.28534,99.18449,104.77974,105.09443,103.87154,..,105.39358,106.13347,106.28493,106.40956,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,89.23214,91.40724,91.51315,92.67743,94.12762,..,98.23657,98.60001,98.92814,100.95944,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,3.34059,2.2849,2.06925,4.88229,5.27692,..,..,..,..,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,"Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",UIS.GER.5T8.GPIA,0.91622,0.9099,0.89463,0.89272,0.89416,0.96149,1.02232,1.0335,..,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,31.41724,26.81772,27.72804,30.11785,31.06811,35.02813,33.85891,35.16452,..,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,"Percentage of qualified teachers in pre-primary education, adjusted gender parity index (GPIA)",UIS.QUTP.02.GPIA,..,..,..,..,..,..,1,..,..,1,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,"Percentage of qualified teachers in pre-primary education, both sexes (%)",UIS.QUTP.02,..,..,..,..,..,..,100,..,..,100,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,"Percentage of qualified teachers in primary education, adjusted gender parity index (GPIA)",UIS.QUTP.1.GPIA,..,..,..,..,..,..,1,..,..,1,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,"Percentage of qualified teachers in primary education, both sexes (%)",UIS.QUTP.1,..,..,..,..,..,..,100,..,..,100,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,"Percentage of qualified teachers in lower secondary education, adjusted gender parity index (GPIA)",UIS.QUTP.2.GPIA,..,..,..,..,..,..,1,..,..,1,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,"Percentage of qualified teachers in lower secondary education, both sexes (%)",UIS.QUTP.2,..,..,..,..,..,..,100,..,..,100,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,"Teachers in post-secondary non-tertiary education, both sexes (number)",UIS.T.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,"Teachers in tertiary education programmes, both sexes (number)",SE.TER.TCHR,..,..,..,98734,106577,..,..,..,..,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,All staff compensation as % of total expenditure in public institutions (%),UIS.XSPENDP.FDPUB.FNS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,2073217,..,1780821,1322136,..,..,..,1975700,..,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,87.50964,..,89.28192,92.02342,..,..,..,88.19256,..,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,15683113,..,15278789,16474986,..,..,..,18518979,..,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,72.04785,..,73.86559,72.4425,..,..,..,71.16825,..,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,"Adult literacy rate, population 15+ years, rural, both sexes (%)",UIS.LR.AG15T99.RUR,64.12764,..,66.13855,66.05823,..,..,..,63.98654,..,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,"Adult literacy rate, population 15+ years, urban, both sexes (%)",UIS.LR.AG15T99.URB,81.68967,..,83.26806,80.91084,..,..,..,80.30365,..,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,"Adult literacy rate, population 15+ years, urban, male (%)",UIS.LR.AG15T99.URB.M,81.93638,..,83.23553,84.96311,..,..,..,83.32044,..,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,"Adult literacy rate, population 15+ years, rural, male (%)",UIS.LR.AG15T99.RUR.M,78.89863,..,80.40121,79.25357,..,..,..,71.15688,..,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,"Adult literacy rate, population 15+ years, urban, female (%)",UIS.LR.AG15T99.URB.F,81.4336,..,83.30178,76.69443,..,..,..,77.1156,..,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,"Adult literacy rate, population 15+ years, rural, female (%)",UIS.LR.AG15T99.RUR.F,48.79813,..,51.3265,52.04951,..,..,..,56.32916,..,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,"Adult literacy rate, population 15+ years, urban, adjusted gender parity index (GPIA)",UIS.LR.AG15T99.URB.GPIA,0.99386,..,1.0008,0.90268,..,..,..,0.92553,..,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,Proportion of youth and adults who have connected and installed new devices (%),UIS.ICTSKILLCONNEC,..,..,..,..,0.94565,1.27506,23.77741,..,50.02551,52,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,Duration of compulsory education (years),SE.COM.DURS,9,9,9,9,9,12,12,12,12,12,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,29,27.8,26.6,25.5,24.6,23.6,22.8,21.9,21.2,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,GDP per capita (current US$),NY.GDP.PCAP.CD,2644.81703909751,2791.95496186249,3232.64889178794,3264.37878715277,3378.83135785555,3598.9709482021,3525.02016450058,2440.51017311107,2549.13225178609,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,GDP at market prices (current US$),NY.GDP.MKTP.CD,218888324504.753,236001858960.015,279372758361.832,288586231501.877,305529656458.438,332698041030.807,332927833278.038,235369129337.711,250894760351.232,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,9814.29845487948,9982.84570166468,10172.9830562616,10340.5421440703,10601.1666900382,10938.8618617073,11294.2492422293,11742.0500879694,12412.3094005832,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,812243460784.418,843842460027.439,879171983204.176,914151905651.361,958606829943.027,1011216251777.39,1066708771366.78,1132433757619.65,1221664113457.69,..,..,..,..,..,..,..,..
El Salvador,SLV,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,114.97299,114.16257,112.3888,109.69133,106.27581,102.65757,99.80045,96.15064,94.82711,..,..,..,..,..,..,..,..
El Salvador,SLV,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,90.13036,92.90883,94.96957,96.66745,96.4571,94.44597,91.96226,87.9511,87.08629,..,..,..,..,..,..,..,..
El Salvador,SLV,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
El Salvador,SLV,"Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",UIS.GER.5T8.GPIA,1.09627,1.08123,1.07337,1.08083,1.08885,1.09684,1.10746,1.10563,1.11574,..,..,..,..,..,..,..,..
